3992.96, 0.00132626
3988.26, 0.00132626
3983.57, 0.00132626
3978.87, 0.00132626
3974.18, 0.00132626
3969.48, 0.00132626
3964.79, 0.00132626
3960.09, 0.00397878
3955.4, 0.00397878
3950.7, 0.00397878
3946.01, 0.00397878
3941.31, 0.00397878
3936.62, 0.00397878
3931.92, 0.00397878
3927.23, 0.00397878
3922.54, 0.00132626
3917.84, 0.00132626
3913.15, 0.00132626
3908.45, 0.00132626
3903.76, 0.00132626
3899.06, 0.00132626
3894.37, 0.00132626
3889.67, 0.00397878
3884.98, 0.00397878
3880.28, 0.00397878
3875.59, 0.00397878
3870.89, 0.00397878
3866.2, 0.00397878
3861.5, 0.00397878
3856.81, 0.00397878
3852.11, 0.00397878
3847.42, 0.00397878
3842.72, 0.00397878
3838.03, 0.00397878
3833.33, 0.00397878
3828.64, 0.00397878
3823.94, 0.00397878
3819.25, 0.00397878
3814.55, 0.00397878
3809.86, 0.00397878
3805.16, 0.00397878
3800.47, 0.00397878
3795.77, 0.00397878
3791.08, 0.00397878
3786.38, 0.00397878
3781.69, 0.0066313
3777, 0.00397878
3772.3, 0.00397878
3767.61, 0.00397878
3762.91, 0.00397878
3758.22, 0.00397878
3753.52, 0.00397878
3748.83, 0.0066313
3744.13, 0.0066313
3739.44, 0.0066313
3734.74, 0.0066313
3730.05, 0.00397878
3725.35, 0.00397878
3720.66, 0.00397878
3715.96, 0.00397878
3711.27, 0.00397878
3706.57, 0.00397878
3701.88, 0.00397878
3697.18, 0.00397878
3692.49, 0.00397878
3687.79, 0.00397878
3683.1, 0.00397878
3678.4, 0.00397878
3673.71, 0.00397878
3669.01, 0.00397878
3664.32, 0.0066313
3659.62, 0.0066313
3654.93, 0.00397878
3650.23, 0.00397878
3645.54, 0.00397878
3640.85, 0.00397878
3636.15, 0.00397878
3631.46, 0.00397878
3626.76, 0.00397878
3622.07, 0.00397878
3617.37, 0.00397878
3612.68, 0.00397878
3607.98, 0.00397878
3603.29, 0.00397878
3598.59, 0.00397878
3593.9, 0.00397878
3589.2, 0.00397878
3584.51, 0.00397878
3579.81, 0.00397878
3575.12, 0.00397878
3570.42, 0.00397878
3565.73, 0.00397878
3561.03, 0.00397878
3556.34, 0.00397878
3551.64, 0.00397878
